timestamp,ueImsiComplete,numActiveUes,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),enbdev (m_cellId),UE (imsi),sameCellSinr,sameCellSinr 3gpp encoded,L3 neigh Id (cellId),sinr,3gpp encoded sinr (convertedSinr)
1732415054210,00001,2,1,0,,,,,,,
1732415054310,00002,2,1,0,,,,,,,
1732415054310,00001,2,1,0,,,,,,,
1732415054410,00002,2,1,0,,,,,,,
1732415054410,00001,2,1,0,,,,,,,
1732415054510,00002,2,1,0,,,,,,,
1732415054510,00001,2,1,0,,,,,,,
1732415054610,00002,2,1,0,,,,,,,
1732415054610,00001,2,1,0,,,,,,,
1732415054710,00002,2,1,0,,,,,,,
1732415054710,00001,2,1,0,,,,,,,
1732415054810,00002,2,1,0,,,,,,,
1732415054810,00001,2,1,0,,,,,,,
1732415054910,00002,2,1,0,,,,,,,
1732415054910,00001,2,1,0,,,,,,,
1732415055010,00002,2,1,0,,,,,,,
1732415055010,00001,2,1,0,,,,,,,
1732415055110,00002,2,1,0,,,,,,,
1732415055110,00001,2,1,0,,,,,,,
1732415055210,00002,2,1,0,,,,,,,
1732415055210,00001,2,1,0,,,,,,,
1732415055310,00002,2,1,0,,,,,,,
1732415055310,00001,2,1,0,,,,,,,
1732415055410,00002,2,1,0,,,,,,,
1732415055410,00001,2,1,0,,,,,,,
1732415055510,00002,2,1,0,,,,,,,
1732415055510,00001,2,1,0,,,,,,,
1732415055610,00002,2,1,0,,,,,,,
1732415055610,00001,2,1,0,,,,,,,
1732415055710,00002,2,1,0,,,,,,,
1732415055710,00001,2,1,0,,,,,,,
1732415055810,00002,2,1,0,,,,,,,
1732415055810,00001,2,1,0,,,,,,,
1732415055910,00002,2,1,0,,,,,,,
1732415055910,00001,2,1,0,,,,,,,
1732415056010,00002,2,1,0,,,,,,,
1732415056010,00001,2,1,0,,,,,,,
1732415056110,00002,2,1,0,,,,,,,
1732415056110,00001,2,1,0,,,,,,,
1732415056210,00002,2,1,0,,,,,,,
1732415056210,00001,2,1,0,,,,,,,
1732415056310,00002,2,1,0,,,,,,,
1732415056310,00001,2,1,0,,,,,,,
1732415056410,00002,2,1,0,,,,,,,
1732415056410,00001,2,1,0,,,,,,,
1732415056510,00002,2,1,0,,,,,,,
1732415056510,00001,2,1,0,,,,,,,
1732415056610,00002,2,1,0,,,,,,,
1732415056610,00001,2,1,0,,,,,,,
1732415056710,00002,2,1,0,,,,,,,
1732415056710,00001,2,1,0,,,,,,,
1732415056810,00002,2,1,0,,,,,,,
1732415056810,00001,2,1,0,,,,,,,
1732415056910,00002,2,1,0,,,,,,,
1732415056910,00001,2,1,0,,,,,,,
1732415057010,00002,2,1,0,,,,,,,
1732415057010,00001,2,1,0,,,,,,,
1732415057110,00002,2,1,0,,,,,,,
1732415057110,00001,2,1,0,,,,,,,
1732415057210,00002,2,1,0,,,,,,,
1732415057210,00001,2,1,0,,,,,,,
1732415057310,00002,2,1,0,,,,,,,
1732415057310,00001,2,1,0,,,,,,,
1732415057410,00002,2,1,0,,,,,,,
1732415057410,00001,2,1,0,,,,,,,
1732415057510,00002,2,1,0,,,,,,,
1732415057510,00001,2,1,0,,,,,,,
1732415057610,00002,2,1,0,,,,,,,
1732415057610,00001,2,1,0,,,,,,,
1732415057710,00002,2,1,0,,,,,,,
1732415057710,00001,2,1,0,,,,,,,
1732415057810,00002,2,1,0,,,,,,,
1732415057810,00001,2,1,0,,,,,,,
1732415057910,00002,2,1,0,,,,,,,
1732415057910,00001,2,1,0,,,,,,,
1732415058010,00002,2,1,0,,,,,,,
1732415058010,00001,2,1,0,,,,,,,
1732415058110,00002,2,1,0,,,,,,,
1732415058110,00001,2,1,0,,,,,,,
1732415058210,00002,2,1,0,,,,,,,
1732415058210,00001,2,1,0,,,,,,,
1732415058310,00002,2,1,0,,,,,,,
1732415058310,00001,2,1,0,,,,,,,
1732415058410,00002,2,1,0,,,,,,,
1732415058410,00001,2,1,0,,,,,,,
1732415058510,00002,2,1,0,,,,,,,
1732415058510,00001,2,1,0,,,,,,,
1732415058610,00002,2,1,0,,,,,,,
1732415058610,00001,2,1,0,,,,,,,
1732415058710,00002,2,1,0,,,,,,,
1732415058710,00001,2,1,0,,,,,,,
1732415058810,00002,2,1,0,,,,,,,
1732415058810,00001,2,1,0,,,,,,,
1732415058910,00002,2,1,0,,,,,,,
1732415058910,00001,2,1,0,,,,,,,
1732415059010,00002,2,1,0,,,,,,,
1732415059010,00001,2,1,0,,,,,,,
1732415059110,00002,2,1,0,,,,,,,
1732415059110,00001,2,1,0,,,,,,,
1732415059210,00002,2,1,0,,,,,,,
1732415059210,00001,2,1,0,,,,,,,
1732415059310,00002,2,1,0,,,,,,,
1732415059310,00001,2,1,0,,,,,,,
1732415059410,00002,2,1,0,,,,,,,
1732415059410,00001,2,1,0,,,,,,,
1732415059510,00002,2,1,0,,,,,,,
1732415059510,00001,2,1,0,,,,,,,
1732415059610,00002,2,1,0,,,,,,,
1732415059610,00001,2,1,0,,,,,,,
1732415059710,00002,2,1,0,,,,,,,
1732415059710,00001,2,1,0,,,,,,,
1732415059810,00002,2,1,0,,,,,,,
1732415059810,00001,2,1,0,,,,,,,
1732415059910,00002,2,1,0,,,,,,,
1732415059910,00001,2,1,0,,,,,,,
1732415060010,00002,2,1,0,,,,,,,
1732415060010,00001,2,1,0,,,,,,,
1732415060110,00002,2,1,0,,,,,,,
1732415060110,00001,2,1,0,,,,,,,
1732415060210,00002,2,1,0,,,,,,,
1732415060210,00001,2,1,0,,,,,,,
1732415060310,00002,2,1,0,,,,,,,
1732415060310,00001,2,1,0,,,,,,,
1732415060410,00002,2,1,0,,,,,,,
1732415060410,00001,2,1,0,,,,,,,
1732415060510,00002,2,1,0,,,,,,,
1732415060510,00001,2,1,0,,,,,,,
1732415060610,00002,2,1,0,,,,,,,
1732415060610,00001,2,1,0,,,,,,,
1732415060710,00002,2,1,0,,,,,,,
1732415060710,00001,2,1,0,,,,,,,
1732415060810,00002,2,1,0,,,,,,,
1732415060810,00001,2,1,0,,,,,,,
1732415060910,00002,2,1,0,,,,,,,
1732415060910,00001,2,1,0,,,,,,,
1732415061010,00002,2,1,0,,,,,,,
1732415061010,00001,2,1,0,,,,,,,
1732415061110,00002,2,1,0,,,,,,,
1732415061110,00001,2,1,0,,,,,,,
1732415061210,00002,2,1,0,,,,,,,
1732415061210,00001,2,1,0,,,,,,,
1732415061310,00002,2,1,0,,,,,,,
1732415061310,00001,2,1,0,,,,,,,
1732415061410,00002,2,1,0,,,,,,,
1732415061410,00001,2,1,0,,,,,,,
1732415061510,00002,2,1,0,,,,,,,
1732415061510,00001,2,1,0,,,,,,,
1732415061610,00002,2,1,0,,,,,,,
1732415061610,00001,2,1,0,,,,,,,
1732415061710,00002,2,1,0,,,,,,,
1732415061710,00001,2,1,0,,,,,,,
1732415061810,00002,2,1,0,,,,,,,
1732415061810,00001,2,1,0,,,,,,,
1732415061910,00002,2,1,0,,,,,,,
1732415061910,00001,2,1,0,,,,,,,
1732415062010,00002,2,1,0,,,,,,,
1732415062010,00001,2,1,0,,,,,,,
1732415062110,00002,2,1,0,,,,,,,
1732415062110,00001,2,1,0,,,,,,,
1732415062210,00002,2,1,0,,,,,,,
1732415062210,00001,2,1,0,,,,,,,
1732415062310,00002,2,1,0,,,,,,,
1732415062310,00001,2,1,0,,,,,,,
1732415062410,00002,2,1,0,,,,,,,
1732415062410,00001,2,1,0,,,,,,,
1732415062510,00002,2,1,0,,,,,,,
1732415062510,00001,2,1,0,,,,,,,
1732415062610,00002,2,1,0,,,,,,,
1732415062610,00001,2,1,0,,,,,,,
1732415062710,00002,2,1,0,,,,,,,
1732415062710,00001,2,1,0,,,,,,,
1732415062810,00002,2,1,0,,,,,,,
1732415062810,00001,2,1,0,,,,,,,
1732415062910,00002,2,1,0,,,,,,,
1732415062910,00001,2,1,0,,,,,,,
1732415063010,00002,2,1,0,,,,,,,
1732415063010,00001,2,1,0,,,,,,,
1732415063110,00002,2,1,0,,,,,,,
1732415063110,00001,2,1,0,,,,,,,
1732415063210,00002,2,1,0,,,,,,,
1732415063210,00001,2,1,0,,,,,,,
1732415063310,00002,2,1,0,,,,,,,
1732415063310,00001,2,1,0,,,,,,,
1732415063410,00002,2,1,0,,,,,,,
1732415063410,00001,2,1,0,,,,,,,
1732415063510,00002,2,1,0,,,,,,,
1732415063510,00001,2,1,0,,,,,,,
1732415063610,00002,2,1,0,,,,,,,
1732415063610,00001,2,1,0,,,,,,,
1732415063710,00002,2,1,0,,,,,,,
1732415063710,00001,2,1,0,,,,,,,
1732415063810,00002,2,1,0,,,,,,,
1732415063810,00001,2,1,0,,,,,,,
1732415063910,00002,2,1,0,,,,,,,
1732415063910,00001,2,1,0,,,,,,,
1732415064010,00002,2,1,0,,,,,,,
1732415064010,00001,2,1,0,,,,,,,
1732415064110,00002,2,1,0,,,,,,,
1732415064110,00001,2,1,0,,,,,,,
1732415064210,00002,2,1,0,,,,,,,
1732415064210,00001,2,1,0,,,,,,,
1732415064310,00002,2,1,0,,,,,,,
1732415064310,00001,2,1,0,,,,,,,
1732415064410,00002,2,1,0,,,,,,,
1732415064410,00001,2,1,0,,,,,,,
1732415064510,00002,2,1,0,,,,,,,
1732415064510,00001,2,1,0,,,,,,,
1732415064610,00002,2,1,0,,,,,,,
1732415064610,00001,2,1,0,,,,,,,
1732415064710,00002,2,1,0,,,,,,,
1732415064710,00001,2,1,0,,,,,,,
1732415064810,00002,2,1,0,,,,,,,
1732415064810,00001,2,1,0,,,,,,,
1732415064910,00002,2,1,0,,,,,,,
1732415064910,00001,2,1,0,,,,,,,
1732415065010,00002,2,1,0,,,,,,,
1732415065010,00001,2,1,0,,,,,,,
1732415065110,00002,2,1,0,,,,,,,
1732415065110,00001,2,1,0,,,,,,,
1732415065210,00002,2,1,0,,,,,,,
1732415065210,00001,2,1,0,,,,,,,
1732415065310,00002,2,1,0,,,,,,,
1732415065310,00001,2,1,0,,,,,,,
1732415065410,00002,2,1,0,,,,,,,
1732415065410,00001,2,1,0,,,,,,,
1732415065510,00002,2,1,0,,,,,,,
1732415065510,00001,2,1,0,,,,,,,
1732415065610,00002,2,1,0,,,,,,,
1732415065610,00001,2,1,0,,,,,,,
1732415065710,00002,2,1,0,,,,,,,
1732415065710,00001,2,1,0,,,,,,,
1732415065810,00002,2,1,0,,,,,,,
1732415065810,00001,2,1,0,,,,,,,
1732415065910,00002,2,1,0,,,,,,,
1732415065910,00001,2,1,0,,,,,,,
1732415066010,00002,2,1,0,,,,,,,
1732415066010,00001,2,1,0,,,,,,,
1732415066110,00002,2,1,0,,,,,,,
1732415066110,00001,2,1,0,,,,,,,
1732415066210,00002,2,1,0,,,,,,,
1732415066210,00001,2,1,0,,,,,,,
1732415066310,00002,2,1,0,,,,,,,
1732415066310,00001,2,1,0,,,,,,,
1732415066410,00002,2,1,0,,,,,,,
1732415066410,00001,2,1,0,,,,,,,
1732415066510,00002,2,1,0,,,,,,,
1732415066510,00001,2,1,0,,,,,,,
1732415066610,00002,2,1,0,,,,,,,
1732415066610,00001,2,1,0,,,,,,,
1732415066710,00002,2,1,0,,,,,,,
1732415066710,00001,2,1,0,,,,,,,
1732415066810,00002,2,1,0,,,,,,,
1732415066810,00001,2,1,0,,,,,,,
1732415066910,00002,2,1,0,,,,,,,
1732415066910,00001,2,1,0,,,,,,,
1732415067010,00002,2,1,0,,,,,,,
1732415067010,00001,2,1,0,,,,,,,
1732415067110,00002,2,1,0,,,,,,,
1732415067110,00001,2,1,0,,,,,,,
1732415067210,00002,2,1,0,,,,,,,
1732415067210,00001,2,1,0,,,,,,,
1732415067310,00002,2,1,0,,,,,,,
1732415067310,00001,2,1,0,,,,,,,
1732415067410,00002,2,1,0,,,,,,,
1732415067410,00001,2,1,0,,,,,,,
1732415067510,00002,2,1,0,,,,,,,
1732415067510,00001,2,1,0,,,,,,,
1732415067610,00002,2,1,0,,,,,,,
1732415067610,00001,2,1,0,,,,,,,
1732415067710,00002,2,1,0,,,,,,,
1732415067710,00001,2,1,0,,,,,,,
