timestamp,ueImsiComplete,numActiveUes,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),enbdev (m_cellId),UE (imsi),sameCellSinr,sameCellSinr 3gpp encoded,L3 neigh Id (cellId),sinr,3gpp encoded sinr (convertedSinr)
1732474828147,00008,12,1,0,,,,,,,
1732474828147,00005,12,1,0,,,,,,,
1732474828147,00011,12,1,0,,,,,,,
1732474828147,00012,12,1,0,,,,,,,
1732474828147,00010,12,1,0,,,,,,,
1732474828147,00006,12,1,0,,,,,,,
1732474828247,00003,12,1,0,,,,,,,
1732474828247,00001,12,1,0,,,,,,,
1732474828247,00004,12,1,0,,,,,,,
1732474828247,00009,12,1,0,,,,,,,
1732474828247,00002,12,1,0,,,,,,,
1732474828247,00007,12,1,0,,,,,,,
1732474828247,00008,12,1,0,,,,,,,
1732474828247,00005,12,1,0,,,,,,,
1732474828247,00011,12,1,0,,,,,,,
1732474828247,00012,12,1,0,,,,,,,
1732474828247,00010,12,1,0,,,,,,,
1732474828247,00006,12,1,0,,,,,,,
1732474828347,00003,12,1,0,,,,,,,
1732474828347,00001,12,1,0,,,,,,,
1732474828347,00004,12,1,0,,,,,,,
1732474828347,00009,12,1,0,,,,,,,
1732474828347,00002,12,1,0,,,,,,,
1732474828347,00007,12,1,0,,,,,,,
1732474828347,00008,12,1,0,,,,,,,
1732474828347,00005,12,1,0,,,,,,,
1732474828347,00011,12,1,0,,,,,,,
1732474828347,00012,12,1,0,,,,,,,
1732474828347,00010,12,1,0,,,,,,,
1732474828347,00006,12,1,0,,,,,,,
1732474828447,00003,12,1,0,,,,,,,
1732474828447,00001,12,1,0,,,,,,,
1732474828447,00004,12,1,0,,,,,,,
1732474828447,00009,12,1,0,,,,,,,
1732474828447,00002,12,1,0,,,,,,,
1732474828447,00007,12,1,0,,,,,,,
1732474828447,00008,12,1,0,,,,,,,
1732474828447,00005,12,1,0,,,,,,,
1732474828447,00011,12,1,0,,,,,,,
1732474828447,00012,12,1,0,,,,,,,
1732474828447,00010,12,1,0,,,,,,,
1732474828447,00006,12,1,0,,,,,,,
1732474828547,00003,12,1,0,,,,,,,
1732474828547,00001,12,1,0,,,,,,,
1732474828547,00004,12,1,0,,,,,,,
1732474828547,00009,12,1,0,,,,,,,
1732474828547,00002,12,1,0,,,,,,,
1732474828547,00007,12,1,0,,,,,,,
1732474828547,00008,12,1,0,,,,,,,
1732474828547,00005,12,1,0,,,,,,,
1732474828547,00011,12,1,0,,,,,,,
1732474828547,00012,12,1,0,,,,,,,
1732474828547,00010,12,1,0,,,,,,,
1732474828547,00006,12,1,0,,,,,,,
1732474828647,00003,12,1,0,,,,,,,
1732474828647,00001,12,1,0,,,,,,,
1732474828647,00004,12,1,0,,,,,,,
1732474828647,00009,12,1,0,,,,,,,
1732474828647,00002,12,1,0,,,,,,,
1732474828647,00007,12,1,0,,,,,,,
1732474828647,00008,12,1,0,,,,,,,
1732474828647,00005,12,1,0,,,,,,,
1732474828647,00011,12,1,0,,,,,,,
1732474828647,00012,12,1,0,,,,,,,
1732474828647,00010,12,1,0,,,,,,,
1732474828647,00006,12,1,0,,,,,,,
1732474828747,00003,12,1,0,,,,,,,
1732474828747,00001,12,1,0,,,,,,,
1732474828747,00004,12,1,0,,,,,,,
1732474828747,00009,12,1,0,,,,,,,
1732474828747,00002,12,1,0,,,,,,,
1732474828747,00007,12,1,0,,,,,,,
1732474828747,00008,12,1,0,,,,,,,
1732474828747,00005,12,1,0,,,,,,,
1732474828747,00011,12,1,0,,,,,,,
1732474828747,00012,12,1,0,,,,,,,
1732474828747,00010,12,1,0,,,,,,,
1732474828747,00006,12,1,0,,,,,,,
1732474828847,00003,12,1,0,,,,,,,
1732474828847,00001,12,1,0,,,,,,,
1732474828847,00004,12,1,0,,,,,,,
1732474828847,00009,12,1,0,,,,,,,
1732474828847,00002,12,1,0,,,,,,,
1732474828847,00007,12,1,0,,,,,,,
1732474828847,00008,12,1,0,,,,,,,
1732474828847,00005,12,1,0,,,,,,,
1732474828847,00011,12,1,0,,,,,,,
1732474828847,00012,12,1,0,,,,,,,
1732474828847,00010,12,1,0,,,,,,,
1732474828847,00006,12,1,0,,,,,,,
1732474828947,00003,12,1,0,,,,,,,
1732474828947,00001,12,1,0,,,,,,,
1732474828947,00004,12,1,0,,,,,,,
1732474828947,00009,12,1,0,,,,,,,
1732474828947,00002,12,1,0,,,,,,,
1732474828947,00007,12,1,0,,,,,,,
1732474828947,00008,12,1,0,,,,,,,
1732474828947,00005,12,1,0,,,,,,,
1732474828947,00011,12,1,0,,,,,,,
1732474828947,00012,12,1,0,,,,,,,
1732474828947,00010,12,1,0,,,,,,,
1732474828947,00006,12,1,0,,,,,,,
1732474829047,00003,12,1,0,,,,,,,
1732474829047,00001,12,1,0,,,,,,,
1732474829047,00004,12,1,0,,,,,,,
1732474829047,00009,12,1,0,,,,,,,
1732474829047,00002,12,1,0,,,,,,,
1732474829047,00007,12,1,0,,,,,,,
1732474829047,00008,12,1,0,,,,,,,
1732474829047,00005,12,1,0,,,,,,,
1732474829047,00011,12,1,0,,,,,,,
1732474829047,00012,12,1,0,,,,,,,
1732474829047,00010,12,1,0,,,,,,,
1732474829047,00006,12,1,0,,,,,,,
1732474829147,00003,12,1,0,,,,,,,
1732474829147,00001,12,1,0,,,,,,,
1732474829147,00004,12,1,0,,,,,,,
1732474829147,00009,12,1,0,,,,,,,
1732474829147,00002,12,1,0,,,,,,,
1732474829147,00007,12,1,0,,,,,,,
1732474829147,00008,12,1,0,,,,,,,
1732474829147,00005,12,1,0,,,,,,,
1732474829147,00011,12,1,0,,,,,,,
1732474829147,00012,12,1,0,,,,,,,
1732474829147,00010,12,1,0,,,,,,,
1732474829147,00006,12,1,0,,,,,,,
1732474829247,00003,12,1,0,,,,,,,
1732474829247,00001,12,1,0,,,,,,,
1732474829247,00004,12,1,0,,,,,,,
1732474829247,00009,12,1,0,,,,,,,
1732474829247,00002,12,1,0,,,,,,,
1732474829247,00007,12,1,0,,,,,,,
1732474829247,00008,12,1,0,,,,,,,
1732474829247,00005,12,1,0,,,,,,,
1732474829247,00011,12,1,0,,,,,,,
1732474829247,00012,12,1,0,,,,,,,
1732474829247,00010,12,1,0,,,,,,,
1732474829247,00006,12,1,0,,,,,,,
1732474829347,00003,12,1,0,,,,,,,
1732474829347,00001,12,1,0,,,,,,,
1732474829347,00004,12,1,0,,,,,,,
1732474829347,00009,12,1,0,,,,,,,
1732474829347,00002,12,1,0,,,,,,,
1732474829347,00007,12,1,0,,,,,,,
1732474829347,00008,12,1,0,,,,,,,
1732474829347,00005,12,1,0,,,,,,,
1732474829347,00011,12,1,0,,,,,,,
1732474829347,00012,12,1,0,,,,,,,
1732474829347,00010,12,1,0,,,,,,,
1732474829347,00006,12,1,0,,,,,,,
1732474829447,00003,12,1,0,,,,,,,
1732474829447,00001,12,1,0,,,,,,,
1732474829447,00004,12,1,0,,,,,,,
1732474829447,00009,12,1,0,,,,,,,
1732474829447,00002,12,1,0,,,,,,,
1732474829447,00007,12,1,0,,,,,,,
1732474829447,00008,12,1,0,,,,,,,
1732474829447,00005,12,1,0,,,,,,,
1732474829447,00011,12,1,0,,,,,,,
1732474829447,00012,12,1,0,,,,,,,
1732474829447,00010,12,1,0,,,,,,,
1732474829447,00006,12,1,0,,,,,,,
1732474829547,00003,12,1,0,,,,,,,
1732474829547,00001,12,1,0,,,,,,,
1732474829547,00004,12,1,0,,,,,,,
1732474829547,00009,12,1,0,,,,,,,
1732474829547,00002,12,1,0,,,,,,,
1732474829547,00007,12,1,0,,,,,,,
1732474829547,00008,12,1,0,,,,,,,
1732474829547,00005,12,1,0,,,,,,,
1732474829547,00011,12,1,0,,,,,,,
1732474829547,00012,12,1,0,,,,,,,
1732474829547,00010,12,1,0,,,,,,,
1732474829547,00006,12,1,0,,,,,,,
1732474829647,00003,12,1,0,,,,,,,
1732474829647,00001,12,1,0,,,,,,,
1732474829647,00004,12,1,0,,,,,,,
1732474829647,00009,12,1,0,,,,,,,
1732474829647,00002,12,1,0,,,,,,,
1732474829647,00007,12,1,0,,,,,,,
1732474829647,00008,12,1,0,,,,,,,
1732474829647,00005,12,1,0,,,,,,,
1732474829647,00011,12,1,0,,,,,,,
1732474829647,00012,12,1,0,,,,,,,
1732474829647,00010,12,1,0,,,,,,,
1732474829647,00006,12,1,0,,,,,,,
1732474829747,00003,12,1,0,,,,,,,
1732474829747,00001,12,1,0,,,,,,,
1732474829747,00004,12,1,0,,,,,,,
1732474829747,00009,12,1,0,,,,,,,
1732474829747,00002,12,1,0,,,,,,,
1732474829747,00007,12,1,0,,,,,,,
1732474829747,00008,12,1,0,,,,,,,
1732474829747,00005,12,1,0,,,,,,,
1732474829747,00011,12,1,0,,,,,,,
1732474829747,00012,12,1,0,,,,,,,
1732474829747,00010,12,1,0,,,,,,,
1732474829747,00006,12,1,0,,,,,,,
1732474829847,00003,12,1,0,,,,,,,
1732474829847,00001,12,1,0,,,,,,,
1732474829847,00004,12,1,0,,,,,,,
1732474829847,00009,12,1,0,,,,,,,
1732474829847,00002,12,1,0,,,,,,,
1732474829847,00007,12,1,0,,,,,,,
1732474829847,00008,12,1,0,,,,,,,
1732474829847,00005,12,1,0,,,,,,,
1732474829847,00011,12,1,0,,,,,,,
1732474829847,00012,12,1,0,,,,,,,
1732474829847,00010,12,1,0,,,,,,,
1732474829847,00006,12,1,0,,,,,,,
1732474829947,00003,12,1,0,,,,,,,
1732474829947,00001,12,1,0,,,,,,,
1732474829947,00004,12,1,0,,,,,,,
1732474829947,00009,12,1,0,,,,,,,
1732474829947,00002,12,1,0,,,,,,,
1732474829947,00007,12,1,0,,,,,,,
1732474829947,00008,12,1,0,,,,,,,
1732474829947,00005,12,1,0,,,,,,,
1732474829947,00011,12,1,0,,,,,,,
1732474829947,00012,12,1,0,,,,,,,
1732474829947,00010,12,1,0,,,,,,,
1732474829947,00006,12,1,0,,,,,,,
1732474830047,00003,12,1,0,,,,,,,
1732474830047,00001,12,1,0,,,,,,,
1732474830047,00004,12,1,0,,,,,,,
1732474830047,00009,12,1,0,,,,,,,
1732474830047,00002,12,1,0,,,,,,,
1732474830047,00007,12,1,0,,,,,,,
1732474830047,00008,12,1,0,,,,,,,
1732474830047,00005,12,1,0,,,,,,,
1732474830047,00011,12,1,0,,,,,,,
1732474830047,00012,12,1,0,,,,,,,
1732474830047,00010,12,1,0,,,,,,,
1732474830047,00006,12,1,0,,,,,,,
1732474830147,00003,12,1,0,,,,,,,
1732474830147,00001,12,1,0,,,,,,,
1732474830147,00004,12,1,0,,,,,,,
1732474830147,00009,12,1,0,,,,,,,
1732474830147,00002,12,1,0,,,,,,,
1732474830147,00007,12,1,0,,,,,,,
1732474830147,00008,12,1,0,,,,,,,
1732474830147,00005,12,1,0,,,,,,,
1732474830147,00011,12,1,0,,,,,,,
1732474830147,00012,12,1,0,,,,,,,
1732474830147,00010,12,1,0,,,,,,,
1732474830147,00006,12,1,0,,,,,,,
1732474830247,00003,12,1,0,,,,,,,
1732474830247,00001,12,1,0,,,,,,,
1732474830247,00004,12,1,0,,,,,,,
1732474830247,00009,12,1,0,,,,,,,
1732474830247,00002,12,1,0,,,,,,,
1732474830247,00007,12,1,0,,,,,,,
1732474830247,00008,12,1,0,,,,,,,
1732474830247,00005,12,1,0,,,,,,,
1732474830247,00011,12,1,0,,,,,,,
1732474830247,00012,12,1,0,,,,,,,
1732474830247,00010,12,1,0,,,,,,,
1732474830247,00006,12,1,0,,,,,,,
1732474830347,00003,12,1,0,,,,,,,
1732474830347,00001,12,1,0,,,,,,,
1732474830347,00004,12,1,0,,,,,,,
1732474830347,00009,12,1,0,,,,,,,
1732474830347,00002,12,1,0,,,,,,,
1732474830347,00007,12,1,0,,,,,,,
1732474830347,00008,12,1,0,,,,,,,
1732474830347,00005,12,1,0,,,,,,,
1732474830347,00011,12,1,0,,,,,,,
1732474830347,00012,12,1,0,,,,,,,
1732474830347,00010,12,1,0,,,,,,,
1732474830347,00006,12,1,0,,,,,,,
1732474830447,00003,12,1,0,,,,,,,
1732474830447,00001,12,1,0,,,,,,,
1732474830447,00004,12,1,0,,,,,,,
1732474830447,00009,12,1,0,,,,,,,
1732474830447,00002,12,1,0,,,,,,,
1732474830447,00007,12,1,0,,,,,,,
1732474830447,00008,12,1,0,,,,,,,
1732474830447,00005,12,1,0,,,,,,,
1732474830447,00011,12,1,0,,,,,,,
1732474830447,00012,12,1,0,,,,,,,
1732474830447,00010,12,1,0,,,,,,,
1732474830447,00006,12,1,0,,,,,,,
1732474830547,00003,12,1,0,,,,,,,
1732474830547,00001,12,1,0,,,,,,,
1732474830547,00004,12,1,0,,,,,,,
1732474830547,00009,12,1,0,,,,,,,
1732474830547,00002,12,1,0,,,,,,,
1732474830547,00007,12,1,0,,,,,,,
1732474830547,00008,12,1,0,,,,,,,
1732474830547,00005,12,1,0,,,,,,,
1732474830547,00011,12,1,0,,,,,,,
1732474830547,00012,12,1,0,,,,,,,
1732474830547,00010,12,1,0,,,,,,,
1732474830547,00006,12,1,0,,,,,,,
1732474830647,00003,12,1,0,,,,,,,
1732474830647,00001,12,1,0,,,,,,,
1732474830647,00004,12,1,0,,,,,,,
1732474830647,00009,12,1,0,,,,,,,
1732474830647,00002,12,1,0,,,,,,,
1732474830647,00007,12,1,0,,,,,,,
1732474830647,00008,12,1,0,,,,,,,
1732474830647,00005,12,1,0,,,,,,,
1732474830647,00011,12,1,0,,,,,,,
1732474830647,00012,12,1,0,,,,,,,
1732474830647,00010,12,1,0,,,,,,,
1732474830647,00006,12,1,0,,,,,,,
1732474830747,00003,12,1,0,,,,,,,
1732474830747,00001,12,1,0,,,,,,,
1732474830747,00004,12,1,0,,,,,,,
1732474830747,00009,12,1,0,,,,,,,
1732474830747,00002,12,1,0,,,,,,,
1732474830747,00007,12,1,0,,,,,,,
1732474830747,00008,12,1,0,,,,,,,
1732474830747,00005,12,1,0,,,,,,,
1732474830747,00011,12,1,0,,,,,,,
1732474830747,00012,12,1,0,,,,,,,
1732474830747,00010,12,1,0,,,,,,,
1732474830747,00006,12,1,0,,,,,,,
1732474830847,00003,12,1,0,,,,,,,
1732474830847,00001,12,1,0,,,,,,,
1732474830847,00004,12,1,0,,,,,,,
1732474830847,00009,12,1,0,,,,,,,
1732474830847,00002,12,1,0,,,,,,,
1732474830847,00007,12,1,0,,,,,,,
1732474830847,00008,12,1,0,,,,,,,
1732474830847,00005,12,1,0,,,,,,,
1732474830847,00011,12,1,0,,,,,,,
1732474830847,00012,12,1,0,,,,,,,
1732474830847,00010,12,1,0,,,,,,,
1732474830847,00006,12,1,0,,,,,,,
1732474830947,00003,12,1,0,,,,,,,
1732474830947,00001,12,1,0,,,,,,,
1732474830947,00004,12,1,0,,,,,,,
1732474830947,00009,12,1,0,,,,,,,
1732474830947,00002,12,1,0,,,,,,,
1732474830947,00007,12,1,0,,,,,,,
1732474830947,00008,12,1,0,,,,,,,
1732474830947,00005,12,1,0,,,,,,,
1732474830947,00011,12,1,0,,,,,,,
1732474830947,00012,12,1,0,,,,,,,
1732474830947,00010,12,1,0,,,,,,,
1732474830947,00006,12,1,0,,,,,,,
1732474831047,00003,12,1,0,,,,,,,
1732474831047,00001,12,1,0,,,,,,,
1732474831047,00004,12,1,0,,,,,,,
1732474831047,00009,12,1,0,,,,,,,
1732474831047,00002,12,1,0,,,,,,,
1732474831047,00007,12,1,0,,,,,,,
1732474831047,00008,12,1,0,,,,,,,
1732474831047,00005,12,1,0,,,,,,,
1732474831047,00011,12,1,0,,,,,,,
1732474831047,00012,12,1,0,,,,,,,
1732474831047,00010,12,1,0,,,,,,,
1732474831047,00006,12,1,0,,,,,,,
1732474831147,00003,12,1,0,,,,,,,
1732474831147,00001,12,1,0,,,,,,,
1732474831147,00004,12,1,0,,,,,,,
1732474831147,00009,12,1,0,,,,,,,
1732474831147,00002,12,1,0,,,,,,,
1732474831147,00007,12,1,0,,,,,,,
1732474831147,00008,12,1,0,,,,,,,
1732474831147,00005,12,1,0,,,,,,,
1732474831147,00011,12,1,0,,,,,,,
1732474831147,00012,12,1,0,,,,,,,
1732474831147,00010,12,1,0,,,,,,,
1732474831147,00006,12,1,0,,,,,,,
1732474831247,00003,12,1,0,,,,,,,
1732474831247,00001,12,1,0,,,,,,,
1732474831247,00004,12,1,0,,,,,,,
1732474831247,00009,12,1,0,,,,,,,
1732474831247,00002,12,1,0,,,,,,,
1732474831247,00007,12,1,0,,,,,,,
1732474831247,00008,12,1,0,,,,,,,
1732474831247,00005,12,1,0,,,,,,,
1732474831247,00011,12,1,0,,,,,,,
1732474831247,00012,12,1,0,,,,,,,
1732474831247,00010,12,1,0,,,,,,,
1732474831247,00006,12,1,0,,,,,,,
1732474831347,00003,12,1,0,,,,,,,
1732474831347,00001,12,1,0,,,,,,,
1732474831347,00004,12,1,0,,,,,,,
1732474831347,00009,12,1,0,,,,,,,
1732474831347,00002,12,1,0,,,,,,,
1732474831347,00007,12,1,0,,,,,,,
1732474831347,00008,12,1,0,,,,,,,
1732474831347,00005,12,1,0,,,,,,,
1732474831347,00011,12,1,0,,,,,,,
1732474831347,00012,12,1,0,,,,,,,
1732474831347,00010,12,1,0,,,,,,,
1732474831347,00006,12,1,0,,,,,,,
1732474831447,00003,12,1,0,,,,,,,
1732474831447,00001,12,1,0,,,,,,,
1732474831447,00004,12,1,0,,,,,,,
1732474831447,00009,12,1,0,,,,,,,
1732474831447,00002,12,1,0,,,,,,,
1732474831447,00007,12,1,0,,,,,,,
1732474831447,00008,12,1,0,,,,,,,
1732474831447,00005,12,1,0,,,,,,,
1732474831447,00011,12,1,0,,,,,,,
1732474831447,00012,12,1,0,,,,,,,
1732474831447,00010,12,1,0,,,,,,,
1732474831447,00006,12,1,0,,,,,,,
1732474831547,00003,12,1,0,,,,,,,
1732474831547,00001,12,1,0,,,,,,,
1732474831547,00004,12,1,0,,,,,,,
1732474831547,00009,12,1,0,,,,,,,
1732474831547,00002,12,1,0,,,,,,,
1732474831547,00007,12,1,0,,,,,,,
1732474831547,00008,12,1,0,,,,,,,
1732474831547,00005,12,1,0,,,,,,,
1732474831547,00011,12,1,0,,,,,,,
1732474831547,00012,12,1,0,,,,,,,
1732474831547,00010,12,1,0,,,,,,,
1732474831547,00006,12,1,0,,,,,,,
1732474831647,00003,12,1,0,,,,,,,
1732474831647,00001,12,1,0,,,,,,,
1732474831647,00004,12,1,0,,,,,,,
1732474831647,00009,12,1,0,,,,,,,
1732474831647,00002,12,1,0,,,,,,,
1732474831647,00007,12,1,0,,,,,,,
1732474831647,00008,12,1,0,,,,,,,
1732474831647,00005,12,1,0,,,,,,,
1732474831647,00011,12,1,0,,,,,,,
1732474831647,00012,12,1,0,,,,,,,
1732474831647,00010,12,1,0,,,,,,,
1732474831647,00006,12,1,0,,,,,,,
1732474831747,00003,12,1,0,,,,,,,
1732474831747,00001,12,1,0,,,,,,,
1732474831747,00004,12,1,0,,,,,,,
1732474831747,00009,12,1,0,,,,,,,
1732474831747,00002,12,1,0,,,,,,,
1732474831747,00007,12,1,0,,,,,,,
1732474831747,00008,12,1,0,,,,,,,
1732474831747,00005,12,1,0,,,,,,,
1732474831747,00011,12,1,0,,,,,,,
1732474831747,00012,12,1,0,,,,,,,
1732474831747,00010,12,1,0,,,,,,,
1732474831747,00006,12,1,0,,,,,,,
